April 23, 2017 19:17:32:685000		MOVE  NAO
April 23, 2017 19:25:12:246000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:12:252000	127.0.0.1-9557	1
April 23, 2017 19:25:13:271000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:13:320000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:13:324000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:13:327000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:13:329000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:13:334000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:13:337000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:13:350000	127.0.0.1-9557	1
April 23, 2017 19:25:14:380000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:14:403000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:14:405000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:14:408000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:14:417000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:14:422000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:14:424000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:14:426000	127.0.0.1-9557	1
April 23, 2017 19:25:15:428000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:15:432000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:15:434000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:15:436000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:15:437000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:15:439000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:15:441000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:15:442000	127.0.0.1-9557	1
April 23, 2017 19:25:16:475000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:16:507000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:16:510000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:16:517000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:16:519000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:16:522000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:16:527000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:16:536000	127.0.0.1-9557	1
April 23, 2017 19:25:17:544000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:17:547000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:17:549000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:17:552000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:17:554000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:17:556000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:17:558000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:17:561000	127.0.0.1-9557	1
April 23, 2017 19:25:17:816000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:25:17:825000	127.0.0.1-9559	[440, 75]
April 23, 2017 19:25:17:829000	127.0.0.1-9559	[(440, 72), (464, 44), (495, 69), (440, 75), [640, 480]]
April 23, 2017 19:25:18:598000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:18:628000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:18:636000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:18:641000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:18:651000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:18:658000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:18:672000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:18:692000	127.0.0.1-9557	1
April 23, 2017 19:25:19:117000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:25:19:124000	127.0.0.1-9559	[530, 43]
April 23, 2017 19:25:19:127000	127.0.0.1-9559	[(492, 20), (519, 3), (531, 41), (530, 43), [640, 480]]
April 23, 2017 19:25:19:718000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:19:748000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:19:762000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:19:767000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:19:772000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:19:781000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:19:788000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:19:794000	127.0.0.1-9557	1
April 23, 2017 19:25:20:801000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:20:803000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:20:805000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:20:806000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:20:808000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:20:811000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:20:813000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:20:815000	127.0.0.1-9557	1
April 23, 2017 19:25:21:819000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:21:822000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:21:824000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:21:826000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:21:828000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:21:832000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:21:834000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:21:835000	127.0.0.1-9557	1
April 23, 2017 19:25:22:838000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:22:841000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:22:843000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:22:844000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:22:846000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:22:848000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:22:850000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:22:852000	127.0.0.1-9557	1
April 23, 2017 19:25:23:855000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:23:869000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:23:872000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:23:881000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:23:887000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:23:890000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:23:893000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:23:895000	127.0.0.1-9557	1
April 23, 2017 19:25:24:911000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:24:925000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:24:937000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:24:941000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:24:943000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:24:946000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:24:948000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:24:954000	127.0.0.1-9557	1
April 23, 2017 19:25:25:965000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:25:983000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:25:986000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:25:991000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:25:993000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:26:004000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:26:012000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:26:016000	127.0.0.1-9557	1
April 23, 2017 19:25:26:279000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:25:26:281000	127.0.0.1-9559	[264, 43]
April 23, 2017 19:25:26:283000	127.0.0.1-9559	[(232, 20), (244, 16), (268, 40), (264, 43), [640, 480]]
April 23, 2017 19:25:27:018000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:27:022000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:27:024000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:27:026000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:27:028000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:27:030000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:27:032000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:27:033000	127.0.0.1-9557	1
April 23, 2017 19:25:27:989000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:25:27:993000	127.0.0.1-9559	[360, 39]
April 23, 2017 19:25:27:996000	127.0.0.1-9559	[(320, 32), (340, 16), (367, 39), (360, 39), [640, 480]]
April 23, 2017 19:25:28:013000	127.0.0.1-9559	(624, 279)
April 23, 2017 19:25:28:023000	127.0.0.1-9559	height of pic: 480
April 23, 2017 19:25:28:045000	127.0.0.1-9559	CLOSE ENOUGH TO CORNER OF TABLE NOW
April 23, 2017 19:25:28:054000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:28:058000	127.0.0.1-9559	START MOVING TO LONGER SIDE
April 23, 2017 19:25:28:058000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:28:060000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:28:061000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:28:063000	127.0.0.1-9557	1 NAO READYTOLIFT
ING RIGHT
April 23, 2017 19:25:28:066000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:28:068000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:28:070000	127.0.0.1-9557	1
April 23, 2017 19:25:29:087000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:29:104000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:29:129000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:29:139000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:29:141000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:29:145000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:29:147000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:29:152000	127.0.0.1-9557	1
April 23, 2017 19:25:30:195000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:30:204000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:30:214000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:30:216000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:30:217000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:30:219000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:30:221000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:30:222000	127.0.0.1-9557	1
April 23, 2017 19:25:31:226000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:31:231000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:31:234000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:31:238000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:31:241000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:31:244000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:31:246000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:31:248000	127.0.0.1-9557	1
April 23, 2017 19:25:32:304000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:32:345000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:32:347000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:32:353000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:32:355000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:32:357000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:32:371000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:32:374000	127.0.0.1-9557	1
April 23, 2017 19:25:33:403000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:33:436000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:33:455000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:33:457000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:33:471000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:33:474000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:33:477000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:33:479000	127.0.0.1-9557	1
April 23, 2017 19:25:34:499000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:34:502000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:34:505000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:34:509000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:34:512000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:34:514000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:34:516000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:34:518000	127.0.0.1-9557	1
April 23, 2017 19:25:35:523000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:35:527000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:35:529000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:35:532000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:35:536000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:35:540000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:35:542000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:35:547000	127.0.0.1-9557	1
April 23, 2017 19:25:36:551000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:36:554000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:36:556000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:36:558000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:36:560000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:36:566000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:36:568000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:36:573000	127.0.0.1-9557	1
April 23, 2017 19:25:37:594000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:37:608000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:37:613000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:37:615000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:37:621000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:37:625000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:37:628000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:37:631000	127.0.0.1-9557	1
April 23, 2017 19:25:38:663000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:38:690000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:38:697000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:38:704000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:38:713000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:38:717000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:38:720000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:38:723000	127.0.0.1-9557	1
April 23, 2017 19:25:39:733000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:39:764000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:39:774000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:39:780000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:39:790000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:39:798000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:39:800000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:39:803000	127.0.0.1-9557	1
April 23, 2017 19:25:40:807000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:40:810000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:40:812000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:40:814000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:40:815000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:40:817000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:40:819000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:40:821000	127.0.0.1-9557	1
April 23, 2017 19:25:41:837000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:41:852000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:41:854000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:41:857000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:41:860000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:41:863000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:41:866000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:41:871000	127.0.0.1-9557	1
April 23, 2017 19:25:42:874000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:42:877000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:42:879000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:42:882000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:42:883000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:42:887000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:42:889000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:42:893000	127.0.0.1-9557	1
April 23, 2017 19:25:43:904000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:43:914000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:43:919000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:43:921000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:43:924000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:43:926000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:43:929000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:43:933000	127.0.0.1-9557	1
April 23, 2017 19:25:44:938000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:44:942000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:44:945000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:44:947000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:44:950000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:44:952000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:44:956000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:44:958000	127.0.0.1-9557	1
April 23, 2017 19:25:45:976000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:45:997000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:46:003000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:46:009000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:46:028000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:46:044000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:46:046000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:46:051000	127.0.0.1-9557	1
April 23, 2017 19:25:47:062000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:47:065000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:47:070000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:47:073000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:47:076000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:47:081000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:47:083000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:47:087000	127.0.0.1-9557	1
April 23, 2017 19:25:48:095000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:48:111000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:48:115000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:48:118000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:48:122000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:48:126000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:48:129000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:48:133000	127.0.0.1-9557	1
April 23, 2017 19:25:49:137000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:49:139000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:49:141000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:49:143000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:49:144000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:49:147000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:49:149000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:49:152000	127.0.0.1-9557	1
April 23, 2017 19:25:50:155000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:50:157000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:50:159000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:25:50:161000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:25:50:163000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:25:50:165000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:25:50:166000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:25:50:168000	127.0.0.1-9557	1
April 23, 2017 19:25:51:172000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:25:51:175000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:25:51:179000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
